Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV54228,41.0,29.0,304000.0,7414.634146341464,42720.0,1068.0,311.0,188.0,102000.0,327.9742765273312,460.0,1.4790996784565917,198,352.0,406000.0,43180.0,1.7777777777777777,2050.5050505050503,1153.409090909091,0.11647727272727272
PRV54230,44.0,39.0,391000.0,8886.363636363636,46992.0,1068.0,82.0,79.0,17650.0,215.2439024390244,490.0,5.975609756097561,113,126.0,408650.0,47482.0,1.1150442477876106,3616.3716814159293,3243.253968253968,0.3492063492063492
PRV54231,0.0,0.0,0.0,0.0,0.0,0.0,190.0,64.0,67880.0,357.2631578947368,330.0,1.736842105263158,64,190.0,67880.0,330.0,2.96875,1060.625,357.2631578947368,0.0
PRV54232,8.0,6.0,98500.0,12312.5,8544.0,1068.0,34.0,28.0,9250.0,272.05882352941177,0.0,0.0,34,42.0,107750.0,8544.0,1.2352941176470589,3169.1176470588234,2565.4761904761904,0.19047619047619047
PRV54233,1.0,1.0,6000.0,6000.0,1068.0,1068.0,6.0,6.0,350.0,58.333333333333336,0.0,0.0,7,7.0,6350.0,1068.0,1.0,907.1428571428571,907.1428571428571,0.14285714285714285
PRV54235,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,4280.0,267.5,0.0,0.0,13,16.0,4280.0,0.0,1.2307692307692308,329.2307692307692,267.5,0.0
PRV54237,0.0,0.0,0.0,0.0,0.0,0.0,234.0,119.0,52560.0,224.6153846153846,920.0,3.9316239316239314,119,234.0,52560.0,920.0,1.9663865546218486,441.6806722689076,224.6153846153846,0.0
PRV54238,0.0,0.0,0.0,0.0,0.0,0.0,348.0,153.0,92890.0,266.92528735632186,900.0,2.586206896551724,153,348.0,92890.0,900.0,2.2745098039215685,607.124183006536,266.92528735632186,0.0
PRV54239,0.0,0.0,0.0,0.0,0.0,0.0,62.0,44.0,20980.0,338.38709677419354,180.0,2.903225806451613,44,62.0,20980.0,180.0,1.4090909090909092,476.8181818181818,338.38709677419354,0.0
PRV54240,0.0,0.0,0.0,0.0,0.0,0.0,72.0,37.0,14400.0,200.0,290.0,4.027777777777778,37,72.0,14400.0,290.0,1.945945945945946,389.18918918918916,200.0,0.0
PRV54242,4.0,4.0,28000.0,7000.0,4272.0,1068.0,84.0,70.0,25270.0,300.8333333333333,120.0,1.4285714285714286,74,88.0,53270.0,4392.0,1.1891891891891893,719.8648648648649,605.3409090909091,0.045454545454545456
PRV54244,49.0,46.0,520800.0,10628.57142857143,50196.0,1068.0,182.0,151.0,55570.0,305.3296703296703,380.0,2.087912087912088,189,231.0,576370.0,50576.0,1.2222222222222223,3049.5767195767194,2495.1082251082253,0.21212121212121213
PRV54245,14.0,13.0,119000.0,8500.0,14952.0,1068.0,159.0,93.0,38450.0,241.8238993710692,790.0,4.968553459119497,104,173.0,157450.0,15742.0,1.6634615384615385,1513.9423076923076,910.1156069364162,0.08092485549132948
PRV54246,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,9900.0,230.2325581395349,120.0,2.7906976744186047,27,43.0,9900.0,120.0,1.5925925925925926,366.6666666666667,230.2325581395349,0.0
PRV54247,4.0,4.0,28000.0,7000.0,4272.0,1068.0,66.0,44.0,19030.0,288.3333333333333,140.0,2.121212121212121,48,70.0,47030.0,4412.0,1.4583333333333333,979.7916666666666,671.8571428571429,0.05714285714285714
PRV54250,0.0,0.0,0.0,0.0,0.0,0.0,62.0,61.0,22530.0,363.38709677419354,220.0,3.5483870967741935,61,62.0,22530.0,220.0,1.0163934426229508,369.344262295082,363.38709677419354,0.0
PRV54251,6.0,6.0,57000.0,9500.0,6408.0,1068.0,41.0,29.0,20590.0,502.1951219512195,100.0,2.4390243902439024,32,47.0,77590.0,6508.0,1.46875,2424.6875,1650.8510638297873,0.1276595744680851
PRV54252,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,6030.0,354.70588235294116,0.0,0.0,16,17.0,6030.0,0.0,1.0625,376.875,354.70588235294116,0.0
PRV54253,4.0,4.0,80000.0,20000.0,4272.0,1068.0,10.0,9.0,2850.0,285.0,0.0,0.0,13,14.0,82850.0,4272.0,1.0769230769230769,6373.076923076923,5917.857142857143,0.2857142857142857
PRV54254,0.0,0.0,0.0,0.0,0.0,0.0,104.0,44.0,23140.0,222.5,290.0,2.7884615384615383,44,104.0,23140.0,290.0,2.3636363636363638,525.9090909090909,222.5,0.0
PRV54255,0.0,0.0,0.0,0.0,0.0,0.0,232.0,154.0,107230.0,462.19827586206895,160.0,0.6896551724137931,154,232.0,107230.0,160.0,1.5064935064935066,696.2987012987013,462.19827586206895,0.0
PRV54256,5.0,5.0,39000.0,7800.0,5340.0,1068.0,257.0,95.0,78080.0,303.81322957198444,590.0,2.2957198443579765,100,262.0,117080.0,5930.0,2.62,1170.8,446.8702290076336,0.019083969465648856
PRV54257,0.0,0.0,0.0,0.0,0.0,0.0,282.0,134.0,69540.0,246.59574468085106,620.0,2.198581560283688,134,282.0,69540.0,620.0,2.1044776119402986,518.955223880597,246.59574468085106,0.0
PRV54258,118.0,95.0,1186000.0,10050.847457627118,119616.0,1068.0,120.0,110.0,31250.0,260.4166666666667,200.0,1.6666666666666667,201,238.0,1217250.0,119816.0,1.1840796019900497,6055.9701492537315,5114.495798319328,0.4957983193277311
PRV54259,12.0,10.0,78000.0,6500.0,12816.0,1068.0,17.0,16.0,11900.0,700.0,0.0,0.0,26,29.0,89900.0,12816.0,1.1153846153846154,3457.6923076923076,3100.0,0.41379310344827586
PRV54261,0.0,0.0,0.0,0.0,0.0,0.0,75.0,66.0,25490.0,339.8666666666667,380.0,5.066666666666666,66,75.0,25490.0,380.0,1.1363636363636365,386.2121212121212,339.8666666666667,0.0
PRV54262,1.0,1.0,3000.0,3000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3000.0,1068.0,1.0,3000.0,3000.0,1.0
PRV54263,1.0,1.0,4000.0,4000.0,1068.0,1068.0,5.0,5.0,860.0,172.0,100.0,20.0,6,6.0,4860.0,1168.0,1.0,810.0,810.0,0.16666666666666666
PRV54265,0.0,0.0,0.0,0.0,0.0,0.0,406.0,197.0,112930.0,278.1527093596059,1360.0,3.3497536945812807,197,406.0,112930.0,1360.0,2.0609137055837565,573.248730964467,278.1527093596059,0.0
PRV54266,21.0,18.0,328000.0,15619.047619047618,21360.0,1068.0,44.0,42.0,11180.0,254.0909090909091,90.0,2.0454545454545454,59,65.0,339180.0,21450.0,1.1016949152542372,5748.813559322034,5218.153846153846,0.3230769230769231
PRV54267,0.0,0.0,0.0,0.0,0.0,0.0,226.0,84.0,78960.0,349.3805309734513,550.0,2.433628318584071,84,226.0,78960.0,550.0,2.6904761904761907,940.0,349.3805309734513,0.0
PRV54269,0.0,0.0,0.0,0.0,0.0,0.0,118.0,26.0,32740.0,277.45762711864404,290.0,2.457627118644068,26,118.0,32740.0,290.0,4.538461538461538,1259.2307692307693,277.45762711864404,0.0
PRV54270,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,11320.0,332.94117647058823,150.0,4.411764705882353,27,34.0,11320.0,150.0,1.2592592592592593,419.25925925925924,332.94117647058823,0.0
PRV54271,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,6240.0,215.17241379310346,130.0,4.482758620689655,12,29.0,6240.0,130.0,2.4166666666666665,520.0,215.17241379310346,0.0
PRV54273,0.0,0.0,0.0,0.0,0.0,0.0,234.0,108.0,72020.0,307.77777777777777,930.0,3.9743589743589745,108,234.0,72020.0,930.0,2.1666666666666665,666.8518518518518,307.77777777777777,0.0
PRV54274,0.0,0.0,0.0,0.0,0.0,0.0,47.0,17.0,16740.0,356.17021276595744,40.0,0.851063829787234,17,47.0,16740.0,40.0,2.764705882352941,984.7058823529412,356.17021276595744,0.0
PRV54275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,0.0,1,1.0,50.0,0.0,1.0,50.0,50.0,0.0
PRV54276,4.0,4.0,86000.0,21500.0,4272.0,1068.0,73.0,33.0,14810.0,202.87671232876713,320.0,4.383561643835616,35,77.0,100810.0,4592.0,2.2,2880.285714285714,1309.2207792207791,0.05194805194805195
PRV54278,0.0,0.0,0.0,0.0,0.0,0.0,61.0,27.0,19690.0,322.78688524590166,140.0,2.2950819672131146,27,61.0,19690.0,140.0,2.259259259259259,729.2592592592592,322.78688524590166,0.0
PRV54280,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,7030.0,351.5,0.0,0.0,15,20.0,7030.0,0.0,1.3333333333333333,468.6666666666667,351.5,0.0
PRV54282,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,6540.0,344.2105263157895,70.0,3.6842105263157894,11,19.0,6540.0,70.0,1.7272727272727273,594.5454545454545,344.2105263157895,0.0
PRV54283,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,550.0,110.0,0.0,0.0,5,5.0,550.0,0.0,1.0,110.0,110.0,0.0
PRV54284,8.0,5.0,58000.0,7250.0,8544.0,1068.0,105.0,43.0,38100.0,362.85714285714283,230.0,2.1904761904761907,43,113.0,96100.0,8774.0,2.627906976744186,2234.8837209302324,850.4424778761062,0.07079646017699115
PRV54285,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,2550.0,127.5,200.0,10.0,16,20.0,2550.0,200.0,1.25,159.375,127.5,0.0
PRV54287,0.0,0.0,0.0,0.0,0.0,0.0,155.0,67.0,37900.0,244.51612903225808,720.0,4.645161290322581,67,155.0,37900.0,720.0,2.3134328358208953,565.6716417910447,244.51612903225808,0.0
PRV54288,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,4100.0,273.3333333333333,0.0,0.0,13,15.0,4100.0,0.0,1.1538461538461537,315.38461538461536,273.3333333333333,0.0
PRV54289,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,17720.0,316.42857142857144,170.0,3.0357142857142856,28,56.0,17720.0,170.0,2.0,632.8571428571429,316.42857142857144,0.0
PRV54290,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3300.0,550.0,0.0,0.0,6,6.0,3300.0,0.0,1.0,550.0,550.0,0.0
PRV54291,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1710.0,171.0,60.0,6.0,9,10.0,1710.0,60.0,1.1111111111111112,190.0,171.0,0.0
PRV54293,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2520.0,1260.0,0.0,0.0,2,2.0,2520.0,0.0,1.0,1260.0,1260.0,0.0
PRV54294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,0.0,0.0,1,1.0,60.0,0.0,1.0,60.0,60.0,0.0
PRV54295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3300.0,3300.0,0.0,0.0,1,1.0,3300.0,0.0,1.0,3300.0,3300.0,0.0
PRV54296,0.0,0.0,0.0,0.0,0.0,0.0,54.0,18.0,10460.0,193.7037037037037,200.0,3.7037037037037037,18,54.0,10460.0,200.0,3.0,581.1111111111111,193.7037037037037,0.0
PRV54297,8.0,7.0,168000.0,21000.0,8544.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8.0,168000.0,8544.0,1.1428571428571428,24000.0,21000.0,1.0
PRV54298,3.0,3.0,38000.0,12666.666666666666,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,38000.0,3204.0,1.0,12666.666666666666,12666.666666666666,1.0
PRV54299,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1800.0,360.0,0.0,0.0,5,5.0,1800.0,0.0,1.0,360.0,360.0,0.0
PRV54300,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1490.0,248.33333333333334,280.0,46.666666666666664,6,6.0,1490.0,280.0,1.0,248.33333333333334,248.33333333333334,0.0
PRV54301,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,3690.0,283.84615384615387,0.0,0.0,11,13.0,3690.0,0.0,1.1818181818181819,335.45454545454544,283.84615384615387,0.0
PRV54302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3300.0,3300.0,0.0,0.0,1,1.0,3300.0,0.0,1.0,3300.0,3300.0,0.0
PRV54303,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,5160.0,322.5,0.0,0.0,14,16.0,5160.0,0.0,1.1428571428571428,368.57142857142856,322.5,0.0
PRV54304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,0.0,1,1.0,50.0,0.0,1.0,50.0,50.0,0.0
PRV54305,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2660.0,443.3333333333333,10.0,1.6666666666666667,5,6.0,2660.0,10.0,1.2,532.0,443.3333333333333,0.0
PRV54306,0.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,13300.0,403.030303030303,400.0,12.121212121212121,28,33.0,13300.0,400.0,1.1785714285714286,475.0,403.030303030303,0.0
PRV54307,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,400.0,200.0,0.0,0.0,2,2.0,400.0,0.0,1.0,200.0,200.0,0.0
PRV54308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,0.0,0.0,1,1.0,70.0,0.0,1.0,70.0,70.0,0.0
PRV54309,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,6160.0,212.41379310344828,220.0,7.586206896551724,18,29.0,6160.0,220.0,1.6111111111111112,342.22222222222223,212.41379310344828,0.0
PRV54310,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,300.0,42.857142857142854,0.0,0.0,3,7.0,300.0,0.0,2.3333333333333335,100.0,42.857142857142854,0.0
PRV54311,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,33.333333333333336,0.0,0.0,3,3.0,100.0,0.0,1.0,33.333333333333336,33.333333333333336,0.0
PRV54312,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,350.0,87.5,30.0,7.5,4,4.0,350.0,30.0,1.0,87.5,87.5,0.0
PRV54313,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7070.0,441.875,80.0,5.0,16,16.0,7070.0,80.0,1.0,441.875,441.875,0.0
PRV54315,0.0,0.0,0.0,0.0,0.0,0.0,103.0,41.0,37770.0,366.6990291262136,250.0,2.4271844660194173,41,103.0,37770.0,250.0,2.5121951219512195,921.219512195122,366.6990291262136,0.0
PRV54316,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,250.0,125.0,0.0,0.0,1,2.0,250.0,0.0,2.0,250.0,125.0,0.0
PRV54317,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,3650.0,146.0,40.0,1.6,22,25.0,3650.0,40.0,1.1363636363636365,165.9090909090909,146.0,0.0
PRV54319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,1,1.0,100.0,0.0,1.0,100.0,100.0,0.0
PRV54320,0.0,0.0,0.0,0.0,0.0,0.0,102.0,44.0,21760.0,213.33333333333334,180.0,1.7647058823529411,44,102.0,21760.0,180.0,2.3181818181818183,494.54545454545456,213.33333333333334,0.0
PRV54323,0.0,0.0,0.0,0.0,0.0,0.0,51.0,30.0,10380.0,203.52941176470588,310.0,6.078431372549019,30,51.0,10380.0,310.0,1.7,346.0,203.52941176470588,0.0
PRV54324,32.0,28.0,266000.0,8312.5,34176.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,28,32.0,266000.0,34176.0,1.1428571428571428,9500.0,8312.5,1.0
PRV54325,15.0,15.0,142000.0,9466.666666666666,16020.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15.0,142000.0,16020.0,1.0,9466.666666666666,9466.666666666666,1.0
PRV54326,5.0,4.0,20000.0,4000.0,5340.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.0,20000.0,5340.0,1.25,5000.0,4000.0,1.0
PRV54327,13.0,12.0,177000.0,13615.384615384615,13884.0,1068.0,57.0,33.0,18380.0,322.4561403508772,150.0,2.6315789473684212,43,70.0,195380.0,14034.0,1.627906976744186,4543.720930232558,2791.1428571428573,0.18571428571428572
PRV54328,17.0,14.0,173000.0,10176.470588235294,17088.0,1068.0,100.0,87.0,22980.0,229.8,170.0,1.7,99,117.0,195980.0,17258.0,1.1818181818181819,1979.5959595959596,1675.042735042735,0.1452991452991453
PRV54330,18.0,15.0,146000.0,8111.111111111111,18156.0,1068.0,454.0,361.0,134120.0,295.4185022026432,1010.0,2.2246696035242293,372,472.0,280120.0,19166.0,1.2688172043010753,753.010752688172,593.4745762711865,0.038135593220338986
PRV54332,0.0,0.0,0.0,0.0,0.0,0.0,995.0,531.0,333170.0,334.84422110552765,2360.0,2.371859296482412,531,995.0,333170.0,2360.0,1.8738229755178908,627.4387947269303,334.84422110552765,0.0
PRV54333,50.0,40.0,547000.0,10940.0,53400.0,1068.0,310.0,262.0,82430.0,265.9032258064516,740.0,2.3870967741935485,291,360.0,629430.0,54140.0,1.2371134020618557,2162.9896907216494,1748.4166666666667,0.1388888888888889
PRV54334,0.0,0.0,0.0,0.0,0.0,0.0,105.0,49.0,22590.0,215.14285714285714,270.0,2.5714285714285716,49,105.0,22590.0,270.0,2.142857142857143,461.0204081632653,215.14285714285714,0.0
PRV54335,19.0,19.0,182000.0,9578.947368421053,20292.0,1068.0,200.0,170.0,63690.0,318.45,410.0,2.05,187,219.0,245690.0,20702.0,1.1711229946524064,1313.850267379679,1121.8721461187215,0.0867579908675799
PRV54336,14.0,13.0,167000.0,11928.57142857143,14952.0,1068.0,218.0,96.0,65060.0,298.4403669724771,300.0,1.3761467889908257,103,232.0,232060.0,15252.0,2.2524271844660193,2253.009708737864,1000.2586206896551,0.0603448275862069
PRV54337,64.0,61.0,612000.0,9562.5,66216.0,1068.0,85.0,71.0,28510.0,335.4117647058824,430.0,5.0588235294117645,132,149.0,640510.0,66646.0,1.128787878787879,4852.348484848485,4298.724832214765,0.42953020134228187
PRV54339,11.0,10.0,112000.0,10181.818181818182,11748.0,1068.0,112.0,61.0,31870.0,284.55357142857144,190.0,1.6964285714285714,68,123.0,143870.0,11938.0,1.8088235294117647,2115.735294117647,1169.6747967479675,0.08943089430894309
PRV54340,3.0,3.0,28000.0,9333.333333333334,3204.0,1068.0,93.0,51.0,41900.0,450.5376344086022,630.0,6.774193548387097,54,96.0,69900.0,3834.0,1.7777777777777777,1294.4444444444443,728.125,0.03125
PRV54341,1.0,1.0,3000.0,3000.0,1068.0,1068.0,54.0,33.0,20970.0,388.3333333333333,150.0,2.7777777777777777,34,55.0,23970.0,1218.0,1.6176470588235294,705.0,435.8181818181818,0.01818181818181818
PRV54342,7.0,7.0,39200.0,5600.0,7476.0,1068.0,28.0,27.0,5080.0,181.42857142857142,180.0,6.428571428571429,34,35.0,44280.0,7656.0,1.0294117647058822,1302.3529411764705,1265.142857142857,0.2
PRV54343,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,3110.0,182.94117647058823,100.0,5.882352941176471,16,17.0,3110.0,100.0,1.0625,194.375,182.94117647058823,0.0
PRV54344,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,17170.0,336.6666666666667,200.0,3.9215686274509802,42,51.0,17170.0,200.0,1.2142857142857142,408.8095238095238,336.6666666666667,0.0
PRV54345,0.0,0.0,0.0,0.0,0.0,0.0,167.0,139.0,47280.0,283.1137724550898,500.0,2.9940119760479043,139,167.0,47280.0,500.0,1.2014388489208634,340.1438848920863,283.1137724550898,0.0
PRV54347,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,6530.0,251.15384615384616,0.0,0.0,25,26.0,6530.0,0.0,1.04,261.2,251.15384615384616,0.0
PRV54348,91.0,85.0,918000.0,10087.912087912087,95052.0,1068.0,126.0,120.0,41880.0,332.3809523809524,340.0,2.6984126984126986,203,217.0,959880.0,95392.0,1.0689655172413792,4728.472906403941,4423.410138248848,0.41935483870967744
PRV54349,0.0,0.0,0.0,0.0,0.0,0.0,77.0,27.0,17850.0,231.8181818181818,550.0,7.142857142857143,27,77.0,17850.0,550.0,2.8518518518518516,661.1111111111111,231.8181818181818,0.0
PRV54350,105.0,86.0,1064000.0,10133.333333333334,110004.0,1068.0,1390.0,493.0,361070.0,259.76258992805754,5410.0,3.8920863309352516,530,1495.0,1425070.0,115414.0,2.8207547169811322,2688.811320754717,953.2240802675585,0.07023411371237458
PRV54352,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1670.0,139.16666666666666,0.0,0.0,7,12.0,1670.0,0.0,1.7142857142857142,238.57142857142858,139.16666666666666,0.0
PRV54353,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,6620.0,206.875,250.0,7.8125,31,32.0,6620.0,250.0,1.032258064516129,213.5483870967742,206.875,0.0
PRV54354,25.0,22.0,231000.0,9240.0,26700.0,1068.0,75.0,68.0,28620.0,381.6,70.0,0.9333333333333333,89,100.0,259620.0,26770.0,1.1235955056179776,2917.078651685393,2596.2,0.25
PRV54355,2.0,2.0,10000.0,5000.0,2136.0,1068.0,14.0,8.0,4040.0,288.57142857142856,200.0,14.285714285714286,10,16.0,14040.0,2336.0,1.6,1404.0,877.5,0.125
PRV54356,15.0,12.0,183700.0,12246.666666666666,14952.0,1068.0,16.0,12.0,11670.0,729.375,0.0,0.0,24,31.0,195370.0,14952.0,1.2916666666666667,8140.416666666667,6302.258064516129,0.4838709677419355
PRV54357,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,2190.0,219.0,0.0,0.0,9,10.0,2190.0,0.0,1.1111111111111112,243.33333333333334,219.0,0.0
PRV54358,0.0,0.0,0.0,0.0,0.0,0.0,43.0,30.0,13150.0,305.8139534883721,30.0,0.6976744186046512,30,43.0,13150.0,30.0,1.4333333333333333,438.3333333333333,305.8139534883721,0.0
PRV54359,44.0,36.0,484000.0,11000.0,46992.0,1068.0,446.0,138.0,100210.0,224.68609865470853,900.0,2.0179372197309418,152,490.0,584210.0,47892.0,3.223684210526316,3843.4868421052633,1192.265306122449,0.08979591836734693
PRV54360,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,9100.0,245.94594594594594,200.0,5.405405405405405,32,37.0,9100.0,200.0,1.15625,284.375,245.94594594594594,0.0
PRV54361,7.0,6.0,76000.0,10857.142857142857,6408.0,1068.0,33.0,22.0,7640.0,231.5151515151515,20.0,0.6060606060606061,27,40.0,83640.0,6428.0,1.4814814814814814,3097.777777777778,2091.0,0.175
PRV54362,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,14510.0,290.2,410.0,8.2,38,50.0,14510.0,410.0,1.3157894736842106,381.8421052631579,290.2,0.0
PRV54363,12.0,12.0,118000.0,9833.333333333334,12816.0,1068.0,52.0,36.0,18700.0,359.61538461538464,270.0,5.1923076923076925,47,64.0,136700.0,13086.0,1.3617021276595744,2908.5106382978724,2135.9375,0.1875
PRV54365,0.0,0.0,0.0,0.0,0.0,0.0,115.0,61.0,31190.0,271.2173913043478,380.0,3.3043478260869565,61,115.0,31190.0,380.0,1.8852459016393444,511.3114754098361,271.2173913043478,0.0
PRV54367,322.0,279.0,3040900.0,9443.788819875776,334284.0,1068.0,314.0,289.0,92980.0,296.11464968152865,1110.0,3.535031847133758,558,636.0,3133880.0,335394.0,1.1397849462365592,5616.272401433692,4927.4842767295595,0.5062893081761006
PRV54368,4.0,4.0,11000.0,2750.0,4272.0,1068.0,106.0,94.0,34340.0,323.9622641509434,340.0,3.207547169811321,98,110.0,45340.0,4612.0,1.1224489795918366,462.6530612244898,412.1818181818182,0.03636363636363636
PRV54370,0.0,0.0,0.0,0.0,0.0,0.0,181.0,113.0,42270.0,233.53591160220995,490.0,2.707182320441989,113,181.0,42270.0,490.0,1.6017699115044248,374.070796460177,233.53591160220995,0.0
PRV54371,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,8280.0,267.0967741935484,50.0,1.6129032258064515,30,31.0,8280.0,50.0,1.0333333333333334,276.0,267.0967741935484,0.0
PRV54372,21.0,21.0,209000.0,9952.380952380952,22428.0,1068.0,1596.0,792.0,464000.0,290.7268170426065,4190.0,2.62531328320802,805,1617.0,673000.0,26618.0,2.008695652173913,836.0248447204968,416.20284477427333,0.012987012987012988
PRV54373,1.0,1.0,5000.0,5000.0,1068.0,1068.0,7.0,7.0,830.0,118.57142857142857,0.0,0.0,8,8.0,5830.0,1068.0,1.0,728.75,728.75,0.125
PRV54374,0.0,0.0,0.0,0.0,0.0,0.0,854.0,455.0,280020.0,327.89227166276345,2270.0,2.65807962529274,455,854.0,280020.0,2270.0,1.876923076923077,615.4285714285714,327.89227166276345,0.0
PRV54375,16.0,13.0,131000.0,8187.5,16020.0,1068.0,40.0,35.0,12990.0,324.75,10.0,0.25,48,56.0,143990.0,16030.0,1.1666666666666667,2999.7916666666665,2571.25,0.2857142857142857
PRV54377,2.0,2.0,29000.0,14500.0,2136.0,1068.0,18.0,17.0,4110.0,228.33333333333334,90.0,5.0,19,20.0,33110.0,2226.0,1.0526315789473684,1742.6315789473683,1655.5,0.1
PRV54378,18.0,16.0,187000.0,10388.888888888889,19224.0,1068.0,61.0,46.0,13510.0,221.47540983606558,400.0,6.557377049180328,58,79.0,200510.0,19624.0,1.3620689655172413,3457.0689655172414,2538.1012658227846,0.22784810126582278
PRV54379,28.0,25.0,246000.0,8785.714285714286,27768.0,1068.0,88.0,73.0,34670.0,393.97727272727275,250.0,2.840909090909091,96,116.0,280670.0,28018.0,1.2083333333333333,2923.6458333333335,2419.5689655172414,0.2413793103448276
PRV54380,2.0,2.0,16000.0,8000.0,2136.0,1068.0,10.0,9.0,940.0,94.0,0.0,0.0,11,12.0,16940.0,2136.0,1.0909090909090908,1540.0,1411.6666666666667,0.16666666666666666
PRV54381,13.0,13.0,135700.0,10438.461538461539,13884.0,1068.0,116.0,111.0,27710.0,238.8793103448276,260.0,2.2413793103448274,124,129.0,163410.0,14144.0,1.0403225806451613,1317.8225806451612,1266.7441860465117,0.10077519379844961
PRV54382,66.0,62.0,654020.0,9909.39393939394,67284.0,1068.0,191.0,153.0,50810.0,266.020942408377,360.0,1.8848167539267016,214,257.0,704830.0,67644.0,1.2009345794392523,3293.5981308411215,2742.5291828793775,0.25680933852140075
PRV54383,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,5470.0,188.6206896551724,0.0,0.0,22,29.0,5470.0,0.0,1.3181818181818181,248.63636363636363,188.6206896551724,0.0
PRV54384,2.0,2.0,37000.0,18500.0,2136.0,1068.0,26.0,25.0,7280.0,280.0,0.0,0.0,27,28.0,44280.0,2136.0,1.037037037037037,1640.0,1581.4285714285713,0.07142857142857142
PRV54387,0.0,0.0,0.0,0.0,0.0,0.0,415.0,235.0,113710.0,274.0,1290.0,3.108433734939759,235,415.0,113710.0,1290.0,1.7659574468085106,483.8723404255319,274.0,0.0
PRV54388,6.0,6.0,30000.0,5000.0,6408.0,1068.0,70.0,68.0,18840.0,269.14285714285717,70.0,1.0,73,76.0,48840.0,6478.0,1.0410958904109588,669.0410958904109,642.6315789473684,0.07894736842105263
