Provider,Anomaly_Score,Anomaly_Flag,PotentialFraud,Fraud_Label
PRV55721,0.4328421795028956,0,No,0
PRV51923,0.4328407942993488,0,No,0
PRV56611,0.4327880271288331,0,No,0
PRV54572,0.4327878721174432,0,No,0
PRV51750,0.4327524755270918,0,No,0
PRV52527,0.4327414503480604,0,No,0
PRV52249,0.4327240985086604,0,No,0
PRV57116,0.4327139713888607,0,No,0
PRV52213,0.4327139713888607,0,No,0
PRV51303,0.432710081836171,0,No,0
PRV54254,0.4326202061419109,0,No,0
PRV53445,0.4325637411146473,0,No,0
PRV54926,0.432447323289815,0,No,0
PRV54125,0.4324380368916661,0,No,0
PRV56241,0.4323894396162229,0,No,0
PRV56820,0.4323823886712505,0,No,0
PRV57407,0.4323530422699653,0,No,0
PRV57242,0.432224328608992,0,No,0
PRV55609,0.4321657619192219,0,No,0
PRV53442,0.4321221271536521,0,No,0
PRV53175,0.4320812910027808,0,No,0
PRV55541,0.4319422977222013,0,No,0
PRV53648,0.4319190697108835,0,No,0
PRV57006,0.4318761833506195,0,No,0
PRV53360,0.4317995113580366,0,No,0
PRV57603,0.4317242792881176,0,No,0
PRV54131,0.4317088713863047,0,No,0
PRV51042,0.4316889529818244,0,No,0
PRV53487,0.4316353714896619,0,No,0
PRV55771,0.4315690995544155,0,No,0
PRV54193,0.4315141897529317,0,No,0
PRV51228,0.4314891589396173,0,No,0
PRV56579,0.4314636933013626,0,No,0
PRV57374,0.4314619840996027,0,No,0
PRV51908,0.4314550400584567,0,No,0
PRV53262,0.4314413124506829,0,No,0
PRV54217,0.4314111009419919,0,No,0
PRV51696,0.4314059500122769,0,No,0
PRV52567,0.4312574464671416,0,No,0
PRV55413,0.4311888218783749,0,No,0
PRV51708,0.4310334852307957,0,No,0
PRV55749,0.4310334852307957,0,No,0
PRV57366,0.4310314677974612,0,No,0
PRV55092,0.4310124233377591,0,No,0
PRV56637,0.4309792513291238,0,No,0
PRV55354,0.430948277448075,0,No,0
PRV55855,0.4309181073062114,0,No,0
PRV54091,0.4308444543569427,0,No,0
PRV54992,0.4308287727456464,0,No,0
PRV51412,0.4307815886219471,0,No,0
PRV51392,0.4307427869936577,0,No,0
PRV56971,0.4307392296213119,0,No,0
PRV53356,0.4307369868319837,0,No,0
PRV55056,0.4307367800641659,0,No,0
PRV54472,0.4307265677424426,0,No,0
PRV51063,0.4307155850655536,0,No,0
PRV54887,0.4306167104071018,0,No,0
PRV55534,0.4305570412860405,0,No,0
PRV55313,0.4304750042118819,0,No,0
PRV53581,0.4304726205684344,0,No,0
PRV57570,0.4304483588618353,0,No,0
PRV54334,0.4304389137633864,0,No,0
PRV54186,0.4303856316464262,0,No,0
PRV52414,0.4303330043516632,0,No,0
PRV55883,0.4302360517848018,0,No,0
PRV55050,0.4301004704537779,0,No,0
PRV55868,0.4300235660828528,0,No,0
PRV53370,0.4299997336338424,0,No,0
PRV52422,0.4299934150392082,0,No,0
PRV55341,0.4299927727710125,0,No,0
PRV57763,0.4299095817936042,0,No,0
PRV56718,0.4299000629980558,0,No,0
PRV56025,0.4298769580355982,0,No,0
PRV56334,0.4298692344597593,0,No,0
PRV53879,0.4298595922439392,0,No,0
PRV52948,0.4298193762854458,0,No,0
PRV54121,0.4297513833560195,0,No,0
PRV52389,0.4297106413770392,0,No,0
PRV54454,0.4296796740489464,0,No,0
PRV51096,0.4296728243452722,0,No,0
PRV51692,0.4296515286506523,0,No,0
PRV55684,0.4295967831314161,0,No,0
PRV57663,0.4295967831314161,0,No,0
PRV57246,0.4295652264619808,0,No,0
PRV54852,0.4295311137028572,0,No,0
PRV55001,0.4295150427806413,0,No,0
PRV52407,0.4295041595212003,0,No,0
PRV55059,0.4294758547277906,0,No,0
PRV56634,0.429434832389888,0,No,0
PRV56030,0.4293701351111869,0,No,0
PRV56357,0.4293492378785023,0,No,0
PRV57351,0.4293232466384172,0,No,0
PRV53605,0.4293159469185189,0,No,0
PRV53499,0.4293074310650108,0,No,0
PRV53614,0.4291455640902254,0,No,0
PRV52309,0.4291245103773196,0,No,0
PRV53907,0.4291018252982356,0,No,0
PRV53944,0.4290618992328934,0,No,0
PRV52454,0.429052100154256,0,No,0
PRV55368,0.4290448324944539,0,No,0
PRV52328,0.4290212007564847,0,No,0
PRV56194,0.4290166371645801,0,No,0
PRV51408,0.4289356725906464,0,No,0
PRV51154,0.4289033934019087,0,No,0
PRV56117,0.4288640377345726,0,No,0
PRV57625,0.428817835353204,0,No,0
PRV54670,0.4287826715760667,0,No,0
PRV54129,0.4287544036429916,0,No,0
PRV53993,0.4286772206489636,0,No,0
PRV56293,0.4286409470511741,0,No,0
PRV51961,0.4285667005517618,0,No,0
PRV55639,0.4285617692735052,0,No,0
PRV57739,0.4285338705916069,0,No,0
PRV57577,0.4285009390071302,0,No,0
PRV57051,0.4284966651974497,0,No,0
PRV56508,0.4284521563182802,0,No,0
PRV56463,0.4284405863987826,0,No,0
PRV56829,0.428430408675235,0,No,0
PRV54794,0.4284280101509963,0,No,0
PRV52764,0.4284280101509963,0,No,0
PRV51330,0.4283620385456382,0,No,0
PRV53975,0.4283102733126845,0,No,0
PRV53606,0.4282283857563149,0,No,0
PRV51394,0.428226344773112,0,No,0
PRV53973,0.4282131921372065,0,No,0
PRV57706,0.4281859647470594,0,No,0
PRV54467,0.428180077360381,0,No,0
PRV57431,0.4281505465934432,0,No,0
PRV53714,0.4281079435984607,0,No,0
PRV51661,0.4280984887325866,0,No,0
PRV54023,0.4280693132683907,0,No,0
PRV53561,0.4280461848184835,0,No,0
PRV56306,0.4280453827700577,0,No,0
PRV53478,0.4280001857436595,0,No,0
PRV53638,0.4279493420225894,0,No,0
PRV53015,0.4279198192181589,0,No,0
PRV51219,0.4278760999018526,0,No,0
PRV52231,0.427872484965401,0,No,0
PRV57039,0.4278606523922987,0,No,0
PRV51464,0.4277924515190748,0,No,0
PRV54646,0.4277299287856655,0,No,0
PRV55238,0.4277035508350038,0,No,0
PRV52487,0.4276790917098559,0,No,0
PRV51097,0.4276429252393351,0,No,0
PRV55772,0.4276113399208437,0,No,0
PRV55248,0.4276037318490442,0,No,0
PRV55808,0.427569454287903,0,No,0
PRV54173,0.4274864294406764,0,No,0
PRV57616,0.4274864294406764,0,No,0
PRV52531,0.4274289405741697,0,No,0
PRV57714,0.4274013554568999,0,No,0
PRV53906,0.4274013554568999,0,No,0
PRV54441,0.4274013554568999,0,No,0
PRV53995,0.4273126414503598,0,No,0
PRV57599,0.4272966915750875,0,No,0
PRV52681,0.4272959549018075,0,No,0
PRV54551,0.4271253306603699,0,No,0
PRV55498,0.4271065540355535,0,No,0
PRV52361,0.4270824853709913,0,No,0
PRV51755,0.427075102334654,0,No,0
PRV53197,0.4270222513052891,0,No,0
PRV56282,0.4270222513052891,0,No,0
PRV53585,0.4270222513052891,0,No,0
PRV52719,0.427012603081034,0,No,0
PRV54345,0.4269704217582327,0,No,0
PRV51340,0.4269553697048696,0,No,0
PRV54122,0.426910193870485,0,No,0
PRV56078,0.426910193870485,0,No,0
PRV56255,0.4268943761904147,0,No,0
PRV55580,0.4268568516307332,0,No,0
PRV57240,0.4268306941833434,0,No,0
PRV55297,0.4267666071398556,0,No,0
PRV57454,0.4267231487200765,0,No,0
PRV53624,0.4266950436312524,0,No,0
PRV52051,0.4266818762513586,0,No,0
PRV54452,0.426547321083481,0,No,0
PRV52521,0.4265152061976824,0,No,0
PRV51737,0.4264517301185954,0,No,0
PRV53059,0.4264084147319427,0,No,0
PRV55281,0.4263222430058196,0,No,0
PRV51217,0.4263100339588672,0,No,0
PRV51155,0.4262857566453789,0,No,0
PRV55372,0.426274046092411,0,No,0
PRV56824,0.4262005345338714,0,No,0
PRV54865,0.4260567720516702,0,No,0
PRV55292,0.4260567720516702,0,No,0
PRV51113,0.4259491384703432,0,No,0
PRV53490,0.4259475152213975,0,No,0
PRV57175,0.425937184977573,0,No,0
PRV52523,0.4258833397908106,0,No,0
PRV51891,0.4258833397908106,0,No,0
PRV52543,0.4258159698697493,0,No,0
PRV54451,0.4258065759394854,0,No,0
PRV55598,0.4257855066760806,0,No,0
PRV54132,0.4257846090014429,0,No,0
PRV51265,0.425779434917948,0,No,0
PRV52657,0.425766770500448,0,No,0
PRV54037,0.4257554261927682,0,No,0
PRV53325,0.4257495382069574,0,No,0
PRV57585,0.4257461904538504,0,No,0
PRV53355,0.4254815401122678,0,No,0
PRV51897,0.4254629188113488,0,No,0
PRV57213,0.425421435147123,0,No,0
PRV55362,0.4254019157799377,0,No,0
PRV51766,0.4253960593315705,0,No,0
PRV52349,0.4253654564630865,0,No,0
PRV55069,0.425322604122524,0,No,0
PRV53186,0.4253154501065095,0,No,0
PRV56618,0.4253083351882292,0,No,0
PRV56882,0.4253038648877959,0,No,0
PRV52341,0.4252960883933979,0,No,0
PRV51256,0.4252670808568825,0,No,0
PRV57646,0.4252479931656476,0,No,0
PRV55618,0.4251256727676513,0,No,0
PRV52484,0.4250748107347313,0,No,0
PRV55307,0.425054288894052,0,No,0
PRV56597,0.4250383582762307,0,No,0
PRV53843,0.4249532201383652,0,No,0
PRV56441,0.424915619079468,0,No,0
PRV52439,0.4248750038001648,0,No,0
PRV57488,0.4248601099726975,0,No,0
PRV57318,0.4247354057292279,0,No,0
PRV51922,0.4246694400674212,0,No,0
PRV57291,0.4246298287848506,0,No,0
PRV56076,0.4245476576050143,0,No,0
PRV57534,0.4245256248995419,0,No,0
PRV57393,0.4244498701361763,0,No,0
PRV56956,0.4244498701361763,0,No,0
PRV56728,0.424421428119195,0,No,0
PRV55626,0.4244100297721463,0,No,0
PRV53723,0.4243501401610698,0,No,0
PRV56275,0.4243497213670916,0,No,0
PRV54684,0.4243275381923648,0,No,0
PRV55267,0.4243274878921921,0,No,0
PRV56901,0.4243187511894493,0,No,0
PRV56788,0.4242004615921451,0,No,0
PRV53140,0.4240749373606629,0,No,0
PRV56699,0.4239745378872943,0,No,0
PRV54283,0.4239668452078164,0,No,0
PRV56189,0.4239489142758439,0,No,0
PRV51335,0.4238627658686248,0,No,0
PRV56309,0.4237960257485774,0,No,0
PRV56067,0.4237960257485774,0,No,0
PRV53326,0.4237883200085235,0,No,0
PRV54685,0.4237632060364048,0,No,0
PRV52732,0.4237605106367687,0,No,0
PRV56972,0.4237437056700765,0,No,0
PRV52061,0.4237433368183178,0,No,0
PRV53221,0.4237327349944051,0,No,0
PRV53625,0.4237326355389189,0,No,0
PRV55191,0.4236243432905725,0,No,0
PRV54704,0.4236181196527636,0,No,0
PRV53158,0.4236049685440006,0,No,0
PRV56981,0.4236049685440006,0,No,0
PRV54107,0.423526002116093,0,No,0
PRV54713,0.4234912633773329,0,No,0
PRV54802,0.4234912633773329,0,No,0
PRV53571,0.4234654479789658,0,No,0
PRV53123,0.4234178453068286,0,No,0
PRV51792,0.423412361251995,0,No,0
PRV57355,0.4233977491780892,0,No,0
PRV52626,0.4233901672042868,0,No,0
PRV55184,0.4233800252249563,0,No,0
PRV53076,0.4233427645180337,0,No,0
PRV56790,0.4233352800558321,0,No,0
PRV53818,0.4232970357976176,0,No,0
PRV52581,0.4232942213040039,0,No,0
PRV56538,0.4232680385644193,0,No,0
PRV51687,0.423234754251993,0,No,0
PRV56378,0.4232020624415977,0,No,0
PRV56245,0.4231890257330707,0,No,0
PRV53492,0.4231745734529193,0,No,0
PRV54547,0.4231492566164926,0,No,0
PRV56321,0.4231414619610192,0,No,0
PRV56854,0.4231130906682035,0,No,0
PRV56947,0.423084678561743,0,No,0
PRV54629,0.423084678561743,0,No,0
PRV56835,0.4230495985269567,0,No,0
PRV56857,0.4230335569100101,0,No,0
PRV53491,0.4230331485899374,0,No,0
PRV52485,0.4230276090906636,0,No,0
PRV53876,0.4229840197567209,0,No,0
PRV53558,0.4229825712595427,0,No,0
PRV52263,0.4229671986697903,0,No,0
PRV53344,0.4229671986697903,0,No,0
PRV56099,0.4229671986697903,0,No,0
PRV53188,0.4229296332990626,0,No,0
PRV54021,0.4228775546474276,0,No,0
PRV56311,0.4228366505437546,0,No,0
PRV53755,0.4227755344353737,0,No,0
PRV54689,0.4227241027418167,0,No,0
PRV56151,0.4227041785286403,0,No,0
PRV54520,0.4226950829698816,0,No,0
PRV54946,0.4226198108718007,0,No,0
PRV56862,0.4226148694926192,0,No,0
PRV57429,0.4225355225184736,0,No,0
PRV53971,0.4224505568124771,0,No,0
PRV53801,0.4224218845298382,0,No,0
PRV56965,0.422377741741717,0,No,0
PRV57119,0.4223699736606573,0,No,0
PRV55187,0.422355610190807,0,No,0
PRV57573,0.4223096080798215,0,No,0
PRV53486,0.4222272749016205,0,No,0
PRV51496,0.4219994450611081,0,No,0
PRV54510,0.4219762150821574,0,No,0
PRV54389,0.4218943783889974,0,No,0
PRV52007,0.421880827444621,0,No,0
PRV56447,0.4218569194807861,0,Yes,1
PRV52782,0.4218442449666955,0,No,0
PRV51793,0.4218199792105871,0,No,0
PRV56360,0.4217997347508912,0,No,0
PRV56948,0.421677288403381,0,No,0
PRV55219,0.4216624103853595,0,No,0
PRV51743,0.4216576885845859,0,No,0
PRV53402,0.4216516479791721,0,No,0
PRV55613,0.421591594537806,0,No,0
PRV53361,0.4214771289640994,0,No,0
PRV53133,0.4214704179773519,0,No,0
PRV57015,0.4214102125089848,0,No,0
PRV51453,0.421344461010715,0,No,0
PRV56454,0.4212693399840866,0,No,0
PRV54672,0.4212511927769862,0,No,0
PRV57236,0.4212143240831696,0,No,0
PRV54222,0.4211877329046221,0,No,0
PRV54456,0.4211528923953098,0,No,0
PRV52755,0.4210729072214675,0,No,0
PRV57507,0.4210615405058391,0,No,0
PRV56482,0.4210167524567388,0,No,0
PRV54838,0.4210118181785117,0,No,0
PRV55323,0.421004252159973,0,No,0
PRV55909,0.4209430303482648,0,No,0
PRV52930,0.420886353081477,0,No,0
PRV57052,0.4208261167143532,0,No,0
PRV55508,0.4208208102785689,0,No,0
PRV56950,0.4208044150230606,0,No,0
PRV52209,0.420801224811388,0,No,0
PRV54734,0.4207793251219809,0,No,0
PRV51934,0.4207711368472124,0,No,0
PRV56374,0.4207043552825397,0,No,0
PRV51888,0.4207027160852376,0,No,0
PRV56700,0.4207027160852376,0,No,0
PRV56828,0.4206810275293859,0,No,0
PRV51368,0.4206642981785489,0,No,0
PRV56290,0.4206096201761207,0,No,0
PRV52683,0.4205676572189901,0,No,0
PRV51937,0.4205269143312317,0,No,0
PRV57512,0.4204849638394986,0,No,0
PRV53657,0.4204410821088051,0,No,0
PRV56214,0.4203913394471485,0,No,0
PRV52966,0.4203913394471485,0,No,0
PRV53001,0.4203549660458032,0,No,0
PRV57651,0.4203514194179242,0,No,0
PRV52640,0.4202335546174067,0,No,0
PRV51650,0.420222806705201,0,No,0
PRV52048,0.4201901199266534,0,No,0
PRV51799,0.4201824846490317,0,No,0
PRV52674,0.4201824846490317,0,No,0
PRV57653,0.4201240989133136,0,No,0
PRV51712,0.4201119710370068,0,No,0
PRV56537,0.4201085392178477,0,No,0
PRV54983,0.4199568593127451,0,No,0
PRV54412,0.4199401907333171,0,No,0
PRV55920,0.4199378054721443,0,No,0
PRV57241,0.4199329430159388,0,No,0
PRV53627,0.4197831907687854,0,No,0
PRV56642,0.4197741419418212,0,No,0
PRV51713,0.4197681686340433,0,No,0
PRV54430,0.4197333639675847,0,No,0
PRV54305,0.4197268447996427,0,No,0
PRV55257,0.4197034105050626,0,No,0
PRV55797,0.4197028103036127,0,No,0
PRV56466,0.4196751832758165,0,No,0
PRV53566,0.419670349094632,0,No,0
PRV56836,0.4196593120287372,0,No,0
PRV52697,0.4196551966545158,0,No,0
PRV55863,0.4196551966545158,0,No,0
PRV57734,0.4196441259543424,0,No,0
PRV57053,0.4196336412514255,0,No,0
PRV56957,0.4195748934179487,0,No,0
PRV55268,0.4195604061489881,0,No,0
PRV56301,0.4195252409895072,0,No,0
PRV52451,0.4195214320327042,0,No,0
PRV52293,0.4195131511604752,0,No,0
PRV55402,0.419508414915737,0,No,0
PRV56111,0.4194514880083009,0,No,0
PRV55363,0.4194336256345336,0,No,0
PRV55312,0.4193408850427713,0,No,0
PRV56723,0.4192674077931039,0,No,0
PRV53913,0.4192472582905464,0,No,0
PRV56594,0.4191774986379095,0,No,0
PRV56923,0.4191752574975957,0,No,0
PRV53617,0.4191583858278957,0,No,0
PRV51990,0.4190941621724975,0,No,0
PRV52689,0.4190923226653881,0,No,0
PRV56307,0.4190923226653881,0,No,0
PRV55086,0.419091584730995,0,No,0
PRV53280,0.4190343361670549,0,No,0
PRV51732,0.4190161835035764,0,No,0
PRV55016,0.418979786870554,0,No,0
PRV56464,0.4189490803779509,0,No,0
PRV57160,0.4189305677249436,0,No,0
PRV57244,0.4189078229106807,0,No,0
PRV52274,0.4188941072472016,0,No,0
PRV55045,0.4188776055130813,0,No,0
PRV53365,0.4188459822863987,0,No,0
PRV57671,0.4188459822863987,0,No,0
PRV55589,0.4187997985068649,0,No,0
PRV54028,0.4187656120960808,0,No,0
PRV51323,0.4187615623090304,0,No,0
PRV53645,0.4187584589456892,0,No,0
PRV55674,0.4187517767044778,0,No,0
PRV55768,0.4187385474184704,0,No,0
PRV52587,0.4187290158799006,0,No,0
PRV54806,0.4186929689831049,0,No,0
PRV57385,0.4186698372090556,0,No,0
PRV53321,0.4186448446155377,0,No,0
PRV55350,0.4186430058187956,0,No,0
PRV54240,0.4186405374792776,0,No,0
PRV56196,0.4185092782442728,0,No,0
PRV55080,0.4185019440493456,0,No,0
PRV53391,0.4184941579786999,0,No,0
PRV52440,0.4184820515152156,0,No,0
PRV57212,0.418436399856973,0,No,0
PRV53036,0.418363666180373,0,No,0
PRV51744,0.418357127328784,0,No,0
PRV55750,0.418357127328784,0,No,0
PRV55711,0.418357127328784,0,No,0
PRV56380,0.4183244610192241,0,No,0
PRV57701,0.4183206149721807,0,No,0
PRV56888,0.4182987310849909,0,No,0
PRV57693,0.418279099921672,0,No,0
PRV56021,0.4182434234193306,0,No,0
PRV52411,0.4182272677853084,0,No,0
PRV53584,0.4181755194142713,0,No,0
PRV53502,0.4181497288447747,0,No,0
PRV53587,0.4181489807981731,0,No,0
PRV53460,0.4181285238827923,0,No,0
PRV57444,0.4178939905363582,0,No,0
PRV51781,0.4178667876301368,0,No,0
PRV56984,0.4178382445360387,0,No,0
PRV53735,0.4178343375677926,0,No,0
PRV52740,0.4177859518047092,0,No,0
PRV55901,0.417668783632994,0,No,0
PRV54477,0.4176596946037241,0,No,0
PRV52800,0.4176086212711639,0,No,0
PRV53964,0.4176018361540382,0,No,0
PRV52232,0.4175334188812494,0,No,0
PRV54016,0.4175334188812494,0,No,0
PRV53821,0.4175110108723862,0,No,0
PRV52529,0.4174588224841449,0,No,0
PRV52822,0.4174184066743869,0,No,0
PRV56486,0.4174175731366799,0,No,0
PRV56985,0.4174174988580722,0,No,0
PRV52545,0.417382538341695,0,No,0
PRV52614,0.4173414394708871,0,No,0
PRV54443,0.4172994647707088,0,No,0
PRV51280,0.4172880287047377,0,No,0
PRV53844,0.4172384035317259,0,No,0
PRV57138,0.4172038888467332,0,No,0
PRV53721,0.4171695759557918,0,No,0
PRV57619,0.4171598873516179,0,No,0
PRV52441,0.4171475766527475,0,No,0
PRV51115,0.4170949568226366,0,No,0
PRV53331,0.4170715950355293,0,No,0
PRV51083,0.4170519291334227,0,No,0
PRV52254,0.4170393922066392,0,No,0
PRV57491,0.4170178822990618,0,No,0
PRV56158,0.4169226246905185,0,No,0
PRV52025,0.416920788451691,0,No,0
PRV54066,0.4169112054065926,0,No,0
PRV52421,0.4168828152499789,0,No,0
PRV54827,0.4168703747048413,0,No,0
PRV57551,0.4168538786464186,0,No,0
PRV57359,0.4167999079963891,0,No,0
PRV54227,0.4167271899571762,0,No,0
PRV54182,0.4166964177057811,0,No,0
PRV55745,0.4166305243496917,0,No,0
PRV55231,0.4166297757059264,0,No,0
PRV54868,0.4166069257030197,0,No,0
PRV56353,0.4165672094103683,0,No,0
PRV57441,0.4165397335612213,0,No,0
PRV52616,0.4165383461536371,0,No,0
PRV54923,0.4164879960265714,0,No,0
PRV53495,0.4164791235368736,0,No,0
PRV52199,0.4164659916398972,0,No,0
PRV54927,0.4164639379677579,0,No,0
PRV51721,0.4164364508944208,0,No,0
PRV53659,0.4164364508944208,0,No,0
PRV57472,0.4164315453097895,0,No,0
PRV53562,0.416407469889216,0,No,0
PRV55318,0.4164047651190313,0,No,0
PRV54748,0.4163906974926691,0,No,0
PRV52700,0.416367788841585,0,No,0
PRV55590,0.4163375154714945,0,No,0
PRV56433,0.4163363609850656,0,No,0
PRV57660,0.4162290985910793,0,No,0
PRV55620,0.4162250620023892,0,No,0
PRV51298,0.4160881907065294,0,No,0
PRV51682,0.4160733296838004,0,No,0
PRV54701,0.416023916804619,0,No,0
PRV57605,0.4159717288378105,0,No,0
PRV52686,0.4158406575984562,0,No,0
PRV53979,0.4158041360668401,0,No,0
PRV53698,0.4157626354429435,0,No,0
PRV51152,0.4157315179066466,0,No,0
PRV56034,0.415727122293448,0,No,0
PRV52767,0.4156807117996327,0,No,0
PRV53520,0.4156807117996327,0,No,0
PRV53323,0.4156714511891518,0,No,0
PRV54365,0.4156233690984273,0,No,0
PRV55326,0.4156102957220326,0,No,0
PRV52568,0.4156001768869669,0,No,0
PRV55782,0.4155660014763296,0,No,0
PRV57422,0.4154962925037859,0,No,0
PRV52082,0.4154835916252516,0,No,0
PRV57611,0.4154766997735036,0,No,0
PRV51739,0.4154708949860419,0,No,0
PRV54627,0.4154594417581654,0,No,0
PRV55473,0.4154365765371374,0,No,0
PRV53303,0.4154290468085025,0,No,0
PRV55614,0.4154231207397417,0,No,0
PRV53223,0.4153473770216085,0,No,0
PRV54450,0.4153472086379779,0,No,0
PRV56108,0.4153192876480674,0,No,0
PRV55796,0.4153181310384801,0,No,0
PRV56479,0.4152679592680421,0,No,0
PRV54727,0.4152647590214844,0,No,0
PRV55569,0.4152165761676625,0,No,0
PRV52284,0.4152139074414196,0,No,0
PRV54944,0.4152041183166534,0,No,0
PRV56810,0.4151881377413998,0,No,0
PRV53908,0.4151869401568547,0,No,0
PRV54833,0.4150466593710545,0,No,0
PRV57735,0.4150299897925373,0,No,0
PRV57465,0.4150250044940305,0,No,0
PRV55220,0.4149388552540841,0,No,0
PRV56674,0.4148806139720469,0,No,0
PRV55487,0.4148615704826965,0,No,0
PRV51075,0.414851458142569,0,No,0
PRV52262,0.4148121425220631,0,No,0
PRV53504,0.4147984750827359,0,No,0
PRV51752,0.4147901592797362,0,No,0
PRV55261,0.4147678757531826,0,No,0
PRV53196,0.4147490353175151,0,No,0
PRV53969,0.4146451722555906,0,No,0
PRV53982,0.4145850068712615,0,No,0
PRV57010,0.4145361024724992,0,No,0
PRV54290,0.4145001309583163,0,No,0
PRV51429,0.4144977655815905,0,No,0
PRV56687,0.4144689694233673,0,No,0
PRV51504,0.414448858038086,0,No,0
PRV55097,0.414431716876385,0,No,0
PRV51720,0.414431716876385,0,No,0
PRV57468,0.414417587323201,0,No,0
PRV51788,0.4143809922369641,0,No,0
PRV51974,0.4143188817722751,0,No,0
PRV57270,0.4142053899430741,0,No,0
PRV55719,0.4141133406430725,0,No,0
PRV56780,0.4141049096177043,0,No,0
PRV51641,0.4140898158184775,0,No,0
PRV54602,0.4140758920634906,0,No,0
PRV54524,0.414070119794565,0,No,0
PRV56222,0.414038485825607,0,No,0
PRV52432,0.4140261960124224,0,No,0
PRV52248,0.4139951462119758,0,No,0
PRV51189,0.413984820513633,0,No,0
PRV53156,0.4139803054834717,0,No,0
PRV57408,0.4139571733570641,0,No,0
PRV57598,0.4139550713082889,0,No,0
PRV52714,0.4138217201751923,0,No,0
PRV53949,0.4138217201751923,0,No,0
PRV56054,0.4138189629022161,0,No,0
PRV53077,0.4137672184838746,0,No,0
PRV54285,0.4137609513008427,0,No,0
PRV51747,0.4136964700083046,0,No,0
PRV56302,0.4136964700083046,0,No,0
PRV57264,0.4136907965768139,0,No,0
PRV52731,0.4136781634538004,0,No,0
PRV54861,0.4136352634180139,0,No,0
PRV52356,0.4135754104260528,0,No,0
PRV54124,0.4135427245645277,0,No,0
PRV55982,0.4135410841976974,0,No,0
PRV53940,0.4134827899565125,0,No,0
PRV51264,0.413412745930897,0,No,0
PRV57288,0.4133952731778604,0,No,0
PRV55325,0.4133780688747393,0,No,0
PRV53596,0.4132982530576596,0,No,0
PRV54628,0.4132787127628121,0,No,0
PRV56517,0.4132736659434707,0,No,0
PRV52240,0.4131773697617533,0,No,0
PRV55167,0.4131686016320627,0,No,0
PRV51104,0.4131620675074713,0,No,0
PRV54975,0.4131223856378345,0,No,0
PRV52950,0.4130776533908111,0,No,0
PRV53346,0.4130540209311307,0,No,0
PRV53339,0.4129313852888768,0,No,0
PRV53253,0.4128578555341602,0,No,0
PRV52431,0.4128440738020964,0,No,0
PRV55088,0.4128163950050327,0,No,0
PRV55043,0.4127667326515731,0,No,0
PRV52174,0.4127053224985362,0,No,0
PRV57474,0.4127053224985362,0,No,0
PRV54048,0.4127053224985362,0,No,0
PRV54538,0.4126792736338143,0,No,0
PRV54423,0.4126539562171833,0,No,0
PRV52246,0.4126380152502854,0,No,0
PRV55099,0.4126125343489534,0,No,0
PRV51105,0.4124382466463136,0,No,0
PRV52579,0.4124372858714799,0,No,0
PRV51798,0.4124195692668952,0,No,0
PRV54869,0.4123858044842776,0,No,0
PRV51892,0.4122653889698707,0,No,0
PRV53145,0.4122593932314873,0,No,0
PRV55677,0.4122535232765812,0,No,0
PRV54278,0.4122514056382628,0,No,0
PRV54508,0.4122440202120404,0,No,0
PRV51517,0.4122322905790601,0,No,0
PRV56621,0.4122279521191596,0,No,0
PRV55117,0.4122089985721935,0,No,0
PRV57743,0.4121638427131405,0,No,0
PRV52958,0.4121166053188226,0,No,0
PRV55528,0.4120329438199185,0,No,0
PRV54578,0.4120103752933833,0,No,0
PRV53503,0.4119229828664384,0,No,0
